No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count,source,datetime,emotion_score,emotion_label,numeric_score
379,aloha,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia @GiertychRoman to pewnie by podmianki na @sikorskiradek - a lud sie wqrwi jak przegnął pałę,Mon Jun 09 20:46:09 +0000 2025,0,0,125.0,momenty_trzaskowski,2025-06-09 20:46:09+00:00,0.6273237466812134,NEGATIVE,-0.6273237466812134
378,Marcin Trochimiuk,@szymon_holownia Trzaskowski nie powinien nawet 40% osiągnąć. Ale zryte łby propagandą tego nie zrozumieją.,Mon Jun 09 20:46:58 +0000 2025,0,7,170.0,momenty_trzaskowski,2025-06-09 20:46:58+00:00,0.588943600654602,POSITIVE,0.588943600654602
377,Pan Cezary Krysztopa #BabiesLivesMatter,"@AGrzaslewicz Takim samym, jak Trzaskowski do ostatniej chwili w sondażach;)",Mon Jun 09 20:47:01 +0000 2025,0,5,61.0,momenty_trzaskowski,2025-06-09 20:47:01+00:00,0.5753543972969055,NEGATIVE,-0.5753543972969055
376,lukasz,Trzaskowski będąc prezydentem przez 2 godziny nigdy nie podziękował Tuskowi #politykanadeser,Mon Jun 09 20:47:12 +0000 2025,0,1,6.0,momenty_trzaskowski,2025-06-09 20:47:12+00:00,0.5364839434623718,POSITIVE,0.5364839434623718
375,R K,@Adam87139609 @ARozenek Ty to masz mocne argumenty. Trzaskowski krzyczał o 21 ej że jest prezydentem ! A może to Trzaskowski skręcił wybory?,Mon Jun 09 20:47:20 +0000 2025,0,0,4.0,momenty_trzaskowski,2025-06-09 20:47:20+00:00,0.628267228603363,POSITIVE,0.628267228603363
374,Arwena12345,@JkmMikke Trzaskowski podzielił się tabsami widocznie tymi od Hej brygada,Mon Jun 09 20:47:26 +0000 2025,0,0,7.0,momenty_trzaskowski,2025-06-09 20:47:26+00:00,0.5738459825515747,POSITIVE,0.5738459825515747
373,maksuu,@Bartekfilozof @KONFEDERACJA_ Tak samo może liczyć jak Trzaskowski na prezydenturę,Mon Jun 09 20:47:27 +0000 2025,1,0,358.0,momenty_trzaskowski,2025-06-09 20:47:27+00:00,0.5393417477607727,POSITIVE,0.5393417477607727
372,Poseł na Fejm,@_adam_b @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Do pornoli to sobie vpny zainstalują.,Mon Jun 09 20:48:19 +0000 2025,1,0,18.0,momenty_trzaskowski,2025-06-09 20:48:19+00:00,0.5437312722206116,NEGATIVE,-0.5437312722206116
371,KaczorDonald,@Bekartsmekart Trzaskowski mówił niczym Einstein i Platon🤣 https://t.co/P3xCL37Qtz,Mon Jun 09 20:48:51 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 20:48:51+00:00,0.5483272671699524,POSITIVE,0.5483272671699524
370,Katarzyna Knapik 🇵🇱,@aloha__1974 @Dana25121955 @_jnus @EreaAndrzej to czemu Trzaskowski nie wygrał?,Mon Jun 09 20:48:54 +0000 2025,0,0,4.0,momenty_trzaskowski,2025-06-09 20:48:54+00:00,0.5828666090965271,NEGATIVE,-0.5828666090965271
369,MaciejPortugalski,@czardam @trzaskowski_ @NawrockiKn Wygląda to na Rumunię 2.0,Mon Jun 09 20:49:03 +0000 2025,0,0,2.0,momenty_trzaskowski,2025-06-09 20:49:03+00:00,0.63532954454422,NEGATIVE,-0.63532954454422
368,Europejczyk,"I co teraz powiecie #K15X ?
@EMichalik @donaldtusk @Platforma_org @trzaskowski_ @sikorskiradek @e_wrzosek @anneapplebaum @KBiedrzycka @GMiziula @NocnaZ @MWielichowska @AK_Wisniewska @GiertychRoman @MGortat @Leszczyna @astro_slawosz @MKierwinski @MicWawrykiewicz https://t.co/LDvfOQ5zJD",Mon Jun 09 20:49:07 +0000 2025,0,3,36.0,momenty_trzaskowski,2025-06-09 20:49:07+00:00,0.6734303832054138,NEGATIVE,-0.6734303832054138
367,Mikołaj Szymański ✝️🇵🇱 #TakDlaCPK,@Dariusz_Jonski Joński obudź się! Trzaskowski nie wygrał!,Mon Jun 09 20:49:15 +0000 2025,0,0,63.0,momenty_trzaskowski,2025-06-09 20:49:15+00:00,0.5508747696876526,POSITIVE,0.5508747696876526
366,Ewa Ululska,Trzaskowski posadzil kolejne drzewa oczywiscie z Niemiec bo w Polsce nie ma🤣🤣🤣🤮 https://t.co/EYyfhRrrL8,Mon Jun 09 20:49:16 +0000 2025,7,202,1379.0,momenty_trzaskowski,2025-06-09 20:49:16+00:00,0.5225951671600342,POSITIVE,0.5225951671600342
365,gibibaptist,@pewnnu @trzaskowski_ @Polonia1911 Zbeszcześciłeś nam Pawlakaaaa😭😭😭,Mon Jun 09 20:49:42 +0000 2025,0,0,67.0,momenty_trzaskowski,2025-06-09 20:49:42+00:00,0.5561272501945496,NEGATIVE,-0.5561272501945496
364,kangur,"@lis_tomasz Trzaskowski nie rządził 10 lat tylko 2 godziny jak coś, pora się obudzić",Mon Jun 09 20:49:58 +0000 2025,0,0,12.0,momenty_trzaskowski,2025-06-09 20:49:58+00:00,0.6639689803123474,NEGATIVE,-0.6639689803123474
363,Joa.,"@NoneTheYounger @TO800101 @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Kto określa ""ważność wyboru""?
PKW czy TK? Czy naród, sprawujący władzę? 

Ależ to mętne.",Mon Jun 09 20:50:04 +0000 2025,2,0,39.0,momenty_trzaskowski,2025-06-09 20:50:04+00:00,0.6669789552688599,POSITIVE,0.6669789552688599
362,ˢᴴᴬᴿᴷˢ 🇵🇱🇦🇹,"@p779010 @czardam @JoannaB3333 Nie ma takiej potrzeby, były i będą pomyłki. 
U was wystarczy, że ktoś puści bele jaki spin i łykacie wszystko jak gówno w papierku. Obstawiam, że specjalnie się pomylili bo wiedzieli, że Trzaskowski przegra tylko nie myśleli, że będzie to ponad 300 tys głosów.",Mon Jun 09 20:50:05 +0000 2025,0,4,27.0,momenty_trzaskowski,2025-06-09 20:50:05+00:00,0.6174390912055969,POSITIVE,0.6174390912055969
361,Leo,"@Gasiuk_Pihowicz @trzaskowski_ @Trzaskowski2O25 2 godzinna para prezydencka. Krótka kadencja, no trudno.",Mon Jun 09 20:50:07 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 20:50:07+00:00,0.5240805745124817,POSITIVE,0.5240805745124817
360,Grazyna N.,"@WiolaPaprocka @trzaskowski_ 🤣🤣🤣 i nie pykło, a taki był europejski.",Mon Jun 09 20:50:08 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 20:50:08+00:00,0.5584676861763,NEGATIVE,-0.5584676861763
359,Janusz Drogowski,"@koaga1982 @trzaskowski_ Człowieku! Masz dowody, to idź na policję albo do prokuratury!",Mon Jun 09 20:50:11 +0000 2025,0,3,87.0,momenty_trzaskowski,2025-06-09 20:50:11+00:00,0.5406465530395508,NEGATIVE,-0.5406465530395508
358,Markus🇵🇱,@monika_mitura Było dużo DPS gdzie wygrał Trzaskowski,Mon Jun 09 20:50:20 +0000 2025,0,2,41.0,momenty_trzaskowski,2025-06-09 20:50:20+00:00,0.54267418384552,POSITIVE,0.54267418384552
357,Piotr,@grok @sorbinianpotasu @mblaszczak @NawrockiKn O qwa Trzaskowski jak malowany 🤣,Mon Jun 09 20:50:37 +0000 2025,0,1,16.0,momenty_trzaskowski,2025-06-09 20:50:37+00:00,0.5835422277450562,POSITIVE,0.5835422277450562
356,Leszek,@MartaLokje @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Sedes bedzie juz zajęty przez Włodka...,Mon Jun 09 20:51:12 +0000 2025,0,2,94.0,momenty_trzaskowski,2025-06-09 20:51:12+00:00,0.6100003123283386,NEGATIVE,-0.6100003123283386
355,bruno,@trzaskowski_ Jakoś kurewsko tęczowo,Mon Jun 09 20:51:23 +0000 2025,0,0,,momenty_trzaskowski,2025-06-09 20:51:23+00:00,0.6084771156311035,NEGATIVE,-0.6084771156311035
354,Aleksandra,"@Korpo_Boss Ktoś powinien się zainteresować ludźmi dopisanymi na listy w wielkich miastach. Tysiące osób zmieniło miejsce zamieszkania w ostatniej chwili? W komisjach, gdzie tych dopisanych zostało bardzo dużo, o dziwo wygrał Trzaskowski. Tak było np. w Warszawie, Wrocławiu.",Mon Jun 09 20:51:39 +0000 2025,0,0,7.0,momenty_trzaskowski,2025-06-09 20:51:39+00:00,0.6179245710372925,POSITIVE,0.6179245710372925
353,Duke,"@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Nie będzie żadnego bezkrólewia, prezydentem będzie dalej Duda @AndrzejDuda , do czasu złożenia przysięgi przez nowego prezydenta😎 https://t.co/fCiljhIC2F",Mon Jun 09 20:51:54 +0000 2025,0,7,91.0,momenty_trzaskowski,2025-06-09 20:51:54+00:00,0.5470249652862549,POSITIVE,0.5470249652862549
352,Martyna,"@JoannaB3333 Może Trzaskowski zdaje sobie sprawę, że wybory przegrał?",Mon Jun 09 20:51:58 +0000 2025,0,0,29.0,momenty_trzaskowski,2025-06-09 20:51:58+00:00,0.6846815347671509,NEGATIVE,-0.6846815347671509
351,Tala®owicz,@AndrzejBorcz Rafał Trzaskowski i 2h prezydentura,Mon Jun 09 20:52:01 +0000 2025,0,0,42.0,momenty_trzaskowski,2025-06-09 20:52:01+00:00,0.5460094213485718,POSITIVE,0.5460094213485718
350,moa,"pytanie całkiem serio: co dla polski zrobił rafał trzaskowski? bo słyszę, że tak wiele.",Mon Jun 09 20:52:06 +0000 2025,0,0,13.0,momenty_trzaskowski,2025-06-09 20:52:06+00:00,0.5678900480270386,NEGATIVE,-0.5678900480270386
349,Grazyna N.,"@DorotaLoboda @trzaskowski_ @AldonaMachnow1 @RKaznowska @EDGrupinska @JSzostakowski A te drzewa z niemiec, co  posrana 😡. To patriotyzm gospodarczy dupiarza 😡",Mon Jun 09 20:52:16 +0000 2025,0,0,6.0,momenty_trzaskowski,2025-06-09 20:52:16+00:00,0.5573881268501282,POSITIVE,0.5573881268501282
348,EquesPolonus,"@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Sznur od tygodnia smalcem smaruję.

Na Rynek Starego Miasta we Warszawie chadzam co wieczór i trwałość bruku nogą sprawdzam.

Od jakichś dwustu ponad lat okazji takiej nie było chyba, w mordę. https://t.co/QYMZwcjsag",Mon Jun 09 20:52:32 +0000 2025,0,1,5.0,momenty_trzaskowski,2025-06-09 20:52:32+00:00,0.5945435166358948,POSITIVE,0.5945435166358948
347,Richard Deewiiy®🇵🇱 💯,@NigdyWiecejPiS @Grog Czy są wśród kandydatów na prezydenta w Polsce w roku 2025 osoby lepiej wykształcone niż Rafał Trzaskowski?,Mon Jun 09 20:52:38 +0000 2025,0,0,39.0,momenty_trzaskowski,2025-06-09 20:52:38+00:00,0.6809238195419312,NEGATIVE,-0.6809238195419312
346,gibibaptist,"@Frorling Oby nas tak 
@trzaskowski_ i @AKTYWNAWARSZAWA nie załatwili 
Oby nam się udało, dużo ważnych osób się zainteresowało naszym losem więc wierzę, że nie ujdzie im ten urzędniczy bandytyzm",Mon Jun 09 20:53:08 +0000 2025,0,1,14.0,momenty_trzaskowski,2025-06-09 20:53:08+00:00,0.6185868382453918,NEGATIVE,-0.6185868382453918
345,Torca,@noxon66 @Darth_is_Vader @SlawomirMentzen Mentzen to taki przegrany że Trzaskowski przyjechał do Toruniem płaszczyć się przed jego wyborcami a wynik miał taki jak wszystkie przystawki tuska razem. Nawet dziś ktoś z po mówił że mentzen jest największym wygranym tych wyborów,Mon Jun 09 20:53:12 +0000 2025,0,0,69.0,momenty_trzaskowski,2025-06-09 20:53:12+00:00,0.6305526494979858,POSITIVE,0.6305526494979858
344,Tadeusz,@Mikka77Joa @NoneTheYounger @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Art 129 Konstytucji RP,Mon Jun 09 20:53:17 +0000 2025,0,0,14.0,momenty_trzaskowski,2025-06-09 20:53:17+00:00,0.6878824830055237,POSITIVE,0.6878824830055237
343,Jan Marszałek,"@carramba8 @LukaKyc @Danuta52523896 @damiani_28 @trzaskowski_ O tu. Po czym sam autor je sprostował, ale codziennie wraca jako nowe. https://t.co/7vWpPGGFGh",Mon Jun 09 20:53:17 +0000 2025,0,2,12.0,momenty_trzaskowski,2025-06-09 20:53:17+00:00,0.581933319568634,POSITIVE,0.581933319568634
342,Boguslaw W.,"@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia To nie Holownia bedzie sprawowal wladze, ale obecny Prezydent.",Mon Jun 09 20:53:37 +0000 2025,0,1,256.0,momenty_trzaskowski,2025-06-09 20:53:37+00:00,0.6732594966888428,NEGATIVE,-0.6732594966888428
341,John Komturski,Nikt się nie boi.Przecież Trzaskowski przegrał i nigdy nie wygra żadnych wyborów ktoś tak https://t.co/x1vdV6EpWz kogo są kierowane takie idiotyzmy.,Mon Jun 09 20:53:41 +0000 2025,0,0,7.0,momenty_trzaskowski,2025-06-09 20:53:41+00:00,0.639629602432251,POSITIVE,0.639629602432251
340,MenDog,"@lis_tomasz Bo są umoczeni w oszustwo. PiS, GW, TVN, Trzaskowski, jego sztab i Tusk. Zmówili się na złość Giertychowi i silniczkom.",Mon Jun 09 20:53:57 +0000 2025,0,0,1.0,momenty_trzaskowski,2025-06-09 20:53:57+00:00,0.586881160736084,POSITIVE,0.586881160736084
339,Adam,"@PoselNaFejm @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Nie, nie. Wyjda na ulice. Acta i 2012. Kon zwalony prawem czlowieka. Szczyt piramidy potrzeb.",Mon Jun 09 20:53:59 +0000 2025,0,1,19.0,momenty_trzaskowski,2025-06-09 20:53:59+00:00,0.5380841493606567,POSITIVE,0.5380841493606567
338,Fiflap,@SuperGayCharger @WojciechStrzel1 @trzaskowski_ To sie zdecyduj czy jestes gaycharger czy nie pedałku hehehe nie pierdol mi tu kocopolów o ruchaniu kobiet bo z tym mikrusem to nawet do portu USB byś całego zmieścił i zostało by miejsce,Mon Jun 09 20:54:00 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 20:54:00+00:00,0.6109733581542969,NEGATIVE,-0.6109733581542969
337,Nihil,@browaritha Trzaskowski ma takie poglądy jak akurat zawieje więc nie zdziwił bym się jakby podczas pisania posta był akurat lewakiem,Mon Jun 09 20:54:04 +0000 2025,0,0,46.0,momenty_trzaskowski,2025-06-09 20:54:04+00:00,0.5985425710678101,NEGATIVE,-0.5985425710678101
336,RobcioWAW 2,@OxxTulip4157 @MacVVilk @trzaskowski_ Zaraz mu alfons wybuduje.,Mon Jun 09 20:54:08 +0000 2025,0,0,8.0,momenty_trzaskowski,2025-06-09 20:54:08+00:00,0.6706557273864746,NEGATIVE,-0.6706557273864746
335,Marcin R,@ReXeR289044 @NigdyWiecejPiS @grok @grok jakie osiągnięcia ma Rafał Trzaskowski?,Mon Jun 09 20:54:51 +0000 2025,2,1,157.0,momenty_trzaskowski,2025-06-09 20:54:51+00:00,0.6850284934043884,NEGATIVE,-0.6850284934043884
334,Siwixon,@koaga1982 @trzaskowski_ Rafał ma to gdzieś donek też,Mon Jun 09 20:54:53 +0000 2025,0,0,27.0,momenty_trzaskowski,2025-06-09 20:54:53+00:00,0.6092496514320374,NEGATIVE,-0.6092496514320374
333,JANUSZCIAGLO,"@Reeva889929 I jeszcze bardzie nasraj na swój kraj. Szacunek dla @trzaskowski_ , że odcina się od kretynów.",Mon Jun 09 20:55:29 +0000 2025,0,0,38.0,momenty_trzaskowski,2025-06-09 20:55:29+00:00,0.5653970241546631,NEGATIVE,-0.5653970241546631
125,Daniel Momot,"Sonda :
Czy wybory prezydenckie w Polsce powinny zostać powtórzone? #Wybory2025 #WyboryPrezydenckie #WyboryPrezydenckie2025 #wybory #Trzaskowski #Nawrocki",Mon Jun 09 20:55:30 +0000 2025,3,14,194.0,momenty_trzaskowski,2025-06-09 20:55:30+00:00,0.5620312690734863,POSITIVE,0.5620312690734863
332,Daniel Momot,"Sonda :
Czy wybory prezydenckie w Polsce powinny zostać powtórzone? #Wybory2025 #WyboryPrezydenckie #WyboryPrezydenckie2025 #wybory #Trzaskowski #Nawrocki",Mon Jun 09 20:55:30 +0000 2025,3,14,194.0,momenty_trzaskowski,2025-06-09 20:55:30+00:00,0.5620312690734863,POSITIVE,0.5620312690734863
85,Daniel Momot,"Sonda :
Czy wybory prezydenckie w Polsce powinny zostać powtórzone? #Wybory2025 #WyboryPrezydenckie #WyboryPrezydenckie2025 #wybory #Trzaskowski #Nawrocki",Mon Jun 09 20:55:30 +0000 2025,3,14,194.0,momenty_trzaskowski,2025-06-09 20:55:30+00:00,0.5620312690734863,POSITIVE,0.5620312690734863
330,Celina Sesil,@Ismetremy @trzaskowski_ Uwielbiam.! Dziękuję Ci ❤️,Mon Jun 09 20:55:59 +0000 2025,0,2,372.0,momenty_trzaskowski,2025-06-09 20:55:59+00:00,0.5208200812339783,POSITIVE,0.5208200812339783
331,Sebastian J,"@agnes51235072 @MblueSuwalki @efjot83 Wybory sfałszowane, bo jak Trzaskowski... tak dużo głosów dostał. Wali wałem na kilometr",Mon Jun 09 20:55:59 +0000 2025,0,2,31.0,momenty_trzaskowski,2025-06-09 20:55:59+00:00,0.6101513504981995,POSITIVE,0.6101513504981995
329,DakoRoks,@koaga1982 @trzaskowski_ Gdyby wyłączyli wam X to nikt by o was swirusy nie słyszał. Żadne media z którejkolwiek ze stron o was nie wspominają. Żyjecie w swojej bańce o swoim wpisami wspieracie tylko siebie nawzajem.,Mon Jun 09 20:56:01 +0000 2025,0,1,18.0,momenty_trzaskowski,2025-06-09 20:56:01+00:00,0.5969810485839844,POSITIVE,0.5969810485839844
328,Karol,"@Dixon_TSW @MacVVilk @trzaskowski_ No właśnie ""nie wiesz"", gdybasz. Chyba nie powinny tak wyglądać wybory w Polsce?
Kto do, tego doprowadził?
Kto nawoływal do używania tej aplikacji??",Mon Jun 09 20:56:12 +0000 2025,1,0,21.0,momenty_trzaskowski,2025-06-09 20:56:12+00:00,0.5601349472999573,POSITIVE,0.5601349472999573
327,wcz86,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Hmm ja uważam że Pan KN ma potencjał wyprowadzanie ludzi na barykady to jest ten typ człowieka.,Mon Jun 09 20:56:29 +0000 2025,0,2,207.0,momenty_trzaskowski,2025-06-09 20:56:29+00:00,0.6366379857063293,NEGATIVE,-0.6366379857063293
326,Joa.,@Zygmunt26688057 @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Coś w ten deseń.,Mon Jun 09 20:56:33 +0000 2025,0,5,110.0,momenty_trzaskowski,2025-06-09 20:56:33+00:00,0.7339664101600647,NEGATIVE,-0.7339664101600647
325,Okid,@Dariusz_Jonski Trzaskowski nie wygrał więc możesz spać spokojnie,Mon Jun 09 20:56:35 +0000 2025,0,0,18.0,momenty_trzaskowski,2025-06-09 20:56:35+00:00,0.618341863155365,NEGATIVE,-0.618341863155365
324,Grazyna N.,@DorotaLoboda @trzaskowski_ @kobietynawybory Prawie się wzruszyłam 🤣🤣🤣,Mon Jun 09 20:56:43 +0000 2025,0,0,2.0,momenty_trzaskowski,2025-06-09 20:56:43+00:00,0.5457433462142944,NEGATIVE,-0.5457433462142944
323,Piotras,"@KotSzary @Daria65578032 W skali kraju też I turę wygrał Trzaskowski, a drugą Nawrocki i nie ma w tym nic dziwnego. Silniczki to grupa obłąkanych.",Mon Jun 09 20:57:40 +0000 2025,0,36,338.0,momenty_trzaskowski,2025-06-09 20:57:40+00:00,0.6398704648017883,POSITIVE,0.6398704648017883
322,None the Younger,"@Mikka77Joa @TO800101 @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Formalnie Sąd Nawyższy. Teoretycznie też, według konstytucji, to naród może sprawować władzę bezpośrednio, cokolwiek by to miało znaczyć. Mętność prawa to zabieg celowy, tak żeby niespecjalista się w tych kwestiach gubił.",Mon Jun 09 20:57:52 +0000 2025,2,2,25.0,momenty_trzaskowski,2025-06-09 20:57:52+00:00,0.5651738047599792,POSITIVE,0.5651738047599792
321,Marian,"@MacVVilk @NawrockiKn @trzaskowski_ Czyli oprócz tego, że to PiS, nie będąc u władzy, nie mając służb do dyspozycji sfałszował wybory,to jeszcze sfałszował Jenna korzyść Rafaua? Logiczne!",Mon Jun 09 20:58:33 +0000 2025,0,0,16.0,momenty_trzaskowski,2025-06-09 20:58:33+00:00,0.5114723443984985,POSITIVE,0.5114723443984985
320,Cyprian Bielaniec,@damiani_28 @trzaskowski_ Przegryw zawsze przegrywa.,Mon Jun 09 20:59:17 +0000 2025,0,0,1.0,momenty_trzaskowski,2025-06-09 20:59:17+00:00,0.6263289451599121,NEGATIVE,-0.6263289451599121
319,Grazyna N.,@moanrosa @trzaskowski_ A już go w ten tłusty zadek cmoknełaś 🤣🤣🤣,Mon Jun 09 20:59:24 +0000 2025,0,0,4.0,momenty_trzaskowski,2025-06-09 20:59:24+00:00,0.5746594071388245,NEGATIVE,-0.5746594071388245
318,efjot 🇵🇱,@FremdenlegionPL i tak był dłużej kapitanem niż Trzaskowski prezydentem,Mon Jun 09 20:59:27 +0000 2025,1,3,48.0,momenty_trzaskowski,2025-06-09 20:59:27+00:00,0.5464453101158142,POSITIVE,0.5464453101158142
317,Zezowate szczęście,"@Mikka77Joa @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Hołownia mógłby objąć urząd po. Prezydenta tylko i wyłącznie gdyby Dudenko nie mógł dalej wypełniać swoich obowiązków lub "" gdzieś poleciał i wszystko by się zmieniło"" - zamach stanu tak jak 10/04.",Mon Jun 09 20:59:34 +0000 2025,0,3,63.0,momenty_trzaskowski,2025-06-09 20:59:34+00:00,0.5227620601654053,POSITIVE,0.5227620601654053
316,Okid,"@karol_4444 @MacVVilk @trzaskowski_ Jeśli ktoś by mi odmówił oddania głosu od razu bym to zgłosił bo wtedy jest na to czas. I obstawiam, że jeśli ktoś miał taką sytuację to to zrobił. Teraz można tylko wymyślać bajki o setkach tysięcy odmów. Ale w takim przypadku odsyłam do mecenasa xD",Mon Jun 09 20:59:42 +0000 2025,1,2,23.0,momenty_trzaskowski,2025-06-09 20:59:42+00:00,0.6330568194389343,POSITIVE,0.6330568194389343
315,Dawid,@GarwolinskaAnna @GMiziula @NGoldschneider @sikorskiradek @trzaskowski_ @szumand @donaldtusk @Ten_Psycholog @SebastianRad Dlatego że wiedzą że przegrali i potrafią to zaakceptować nie to co wy 🤣,Mon Jun 09 20:59:46 +0000 2025,0,0,2.0,momenty_trzaskowski,2025-06-09 20:59:46+00:00,0.5557621121406555,NEGATIVE,-0.5557621121406555
314,Anna Długosz,"Tak jest w Irlandii 
Tak Niemcy IV Rzesza pokonała Europę sprowadzając ludzi rasistow nienawidzących białych. 
Teraz Tusk Namiestnik niemiecki wraz zKO 13 grudnia chce Polskę zalać tym gnojem utrzymując ich kosztem życia Polaków. 
Trzaskowski  IV Rzesza  wspiera Projekt Tuska",Mon Jun 09 20:59:57 +0000 2025,0,0,20.0,momenty_trzaskowski,2025-06-09 20:59:57+00:00,0.5422108769416809,POSITIVE,0.5422108769416809
313,XB,@MacVVilk @trzaskowski_ Mazurek zawsze powtarzał że głupsi od dziennikarzy są tylko aktorzy!,Mon Jun 09 21:00:00 +0000 2025,1,3,52.0,momenty_trzaskowski,2025-06-09 21:00:00+00:00,0.5334882736206055,NEGATIVE,-0.5334882736206055
312,Roman Firlik,"@trzaskowski_ Panie Prezydencie 
Za Warszawę.
Za Wybory.
CHAPEAU BAS!!!",Mon Jun 09 21:00:22 +0000 2025,0,0,5.0,momenty_trzaskowski,2025-06-09 21:00:22+00:00,0.5245086550712585,POSITIVE,0.5245086550712585
311,Miko 🟡,"Jeśli scenariusz @EMichalik wejdzie w życie, to obstawiam u bukmachera wynik powtórzonych wyborów:  70% Nawrocki - Trzaskowski 30%",Mon Jun 09 21:00:27 +0000 2025,0,0,11.0,momenty_trzaskowski,2025-06-09 21:00:27+00:00,0.5033496022224426,POSITIVE,0.5033496022224426
310,ElectrKight,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Wkurwi się.,Mon Jun 09 21:01:55 +0000 2025,0,0,41.0,momenty_trzaskowski,2025-06-09 21:01:55+00:00,0.6306991577148438,NEGATIVE,-0.6306991577148438
309,Karol,"@Dixon_TSW @MacVVilk @trzaskowski_ Sami na siebie nakręcili bata tym nawoływaniem i aplikacją.
Więc mają problem i nie dziwię się.",Mon Jun 09 21:01:58 +0000 2025,0,0,15.0,momenty_trzaskowski,2025-06-09 21:01:58+00:00,0.5065441727638245,POSITIVE,0.5065441727638245
308,lavinka,@MickaJakub @MacVVilk @trzaskowski_ Sprawdź sobie nieważne głosy w wyborach samorządowych jak PSL miał dużo głosów. To dopiero była patologia. Czasem nawet 1/3!,Mon Jun 09 21:02:48 +0000 2025,1,0,19.0,momenty_trzaskowski,2025-06-09 21:02:48+00:00,0.5826542377471924,POSITIVE,0.5826542377471924
307,Igor Przybyło,"@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Ja to się trochę obawiam ""sprawdzam"", przy tak niemrawie wkurwionym ludzie. Ale może czegoś niezauważam.   🥴",Mon Jun 09 21:03:10 +0000 2025,1,0,1464.0,momenty_trzaskowski,2025-06-09 21:03:10+00:00,0.5102102756500244,NEGATIVE,-0.5102102756500244
306,Diarek,"@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia @jerzKwasniewski wyjaśnia prosto że Hołownia nie może być żadnym prezydentem rotacyjnym
problem w tym że lud ciemny a Bodnarowi w tańcu prawo nie przeszkadza",Mon Jun 09 21:03:30 +0000 2025,0,3,200.0,momenty_trzaskowski,2025-06-09 21:03:30+00:00,0.595008134841919,POSITIVE,0.595008134841919
305,Dorota Malewska,@Ismetremy @EwaKulma @trzaskowski_ Wzruszajace🥲❤️,Mon Jun 09 21:03:31 +0000 2025,0,3,359.0,momenty_trzaskowski,2025-06-09 21:03:31+00:00,0.5006266236305237,POSITIVE,0.5006266236305237
304,Joa.,"@NoneTheYounger @TO800101 @rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia I żeby ""eksperci"" rzucali się sobie do gardeł...",Mon Jun 09 21:03:32 +0000 2025,1,1,22.0,momenty_trzaskowski,2025-06-09 21:03:32+00:00,0.6638314127922058,NEGATIVE,-0.6638314127922058
303,Ja Nju,"@GarwolinskaAnna @GMiziula @NGoldschneider @sikorskiradek @trzaskowski_ @szumand @donaldtusk @Ten_Psycholog @SebastianRad Bo on je mango. Jak coś piszesz, to daj to do korekty komuś, kto zna polski.",Mon Jun 09 21:03:47 +0000 2025,0,0,2.0,momenty_trzaskowski,2025-06-09 21:03:47+00:00,0.5750032663345337,POSITIVE,0.5750032663345337
302,Marek Tokarski,@rafalhubert @GiertychRoman @trzaskowski_ @szymon_holownia Otoka.. W chwili obecnej 4 Rzesza negocjuje swój status z okupantem. Wątpię że jak się nasi cybaliści odważą na unieważnienie to kanclerz będzie tym nie za bardzo zadowolony to po pierwsze. A po drugie nawet tych niezdecydowanych do tej pory może taki obrót sprawy wkurwić a nawet,Mon Jun 09 21:03:50 +0000 2025,2,21,2630.0,momenty_trzaskowski,2025-06-09 21:03:50+00:00,0.60074383020401,POSITIVE,0.60074383020401
301,Dariusz,@GarwolinskaAnna @GMiziula @NGoldschneider @sikorskiradek @trzaskowski_ @szumand @donaldtusk @Ten_Psycholog @SebastianRad Raczej ubywatele .,Mon Jun 09 21:03:56 +0000 2025,0,0,1.0,momenty_trzaskowski,2025-06-09 21:03:56+00:00,0.7225364446640015,NEGATIVE,-0.7225364446640015
